config_id,testFile,api,transferSize,blockSize,segmentCount,numTasks,filePerProc,useStridedDatatype,setAlignment,useO_DIRECT,fsync,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH
02351,test02351,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02352,test02352,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02353,test02353,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,1
02354,test02354,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02355,test02355,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02356,test02356,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02357,test02357,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,4
02358,test02358,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02359,test02359,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02360,test02360,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02361,test02361,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,4
02362,test02362,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02363,test02363,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,4
02364,test02364,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02365,test02365,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,1
02366,test02366,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02367,test02367,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02368,test02368,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02369,test02369,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02370,test02370,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02371,test02371,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02372,test02372,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02373,test02373,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02374,test02374,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02375,test02375,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02376,test02376,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02377,test02377,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02378,test02378,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02379,test02379,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02380,test02380,MPIIO,1M,1G,4,16,1,0,1M,0,0,4M,1
02381,test02381,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02382,test02382,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02383,test02383,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02384,test02384,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02385,test02385,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02386,test02386,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02387,test02387,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02388,test02388,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02389,test02389,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02390,test02390,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,4
02391,test02391,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02392,test02392,MPIIO,1M,1G,4,16,1,0,1M,0,0,4M,1
02393,test02393,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02394,test02394,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02395,test02395,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02396,test02396,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02397,test02397,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02398,test02398,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02399,test02399,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,4
02400,test02400,MPIIO,1M,1G,4,16,1,0,1M,0,0,4M,1
02401,test02401,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02402,test02402,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,4
02403,test02403,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02404,test02404,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02405,test02405,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02406,test02406,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02407,test02407,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02408,test02408,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02409,test02409,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02410,test02410,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02411,test02411,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02412,test02412,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02413,test02413,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,1
02414,test02414,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02415,test02415,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02416,test02416,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02417,test02417,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,4
02418,test02418,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02419,test02419,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02420,test02420,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02421,test02421,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02422,test02422,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02423,test02423,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02424,test02424,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02425,test02425,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02426,test02426,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02427,test02427,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02428,test02428,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,4
02429,test02429,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02430,test02430,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02431,test02431,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,4
02432,test02432,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02433,test02433,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02434,test02434,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02435,test02435,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,4
02436,test02436,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02437,test02437,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02438,test02438,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,1
02439,test02439,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02440,test02440,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02441,test02441,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02442,test02442,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02443,test02443,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02444,test02444,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,4
02445,test02445,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02446,test02446,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02447,test02447,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,4
02448,test02448,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02449,test02449,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02450,test02450,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02451,test02451,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02452,test02452,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02453,test02453,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02454,test02454,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02455,test02455,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,4
02456,test02456,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02457,test02457,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,4
02458,test02458,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02459,test02459,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02460,test02460,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02461,test02461,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02462,test02462,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,1
02463,test02463,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,1
02464,test02464,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02465,test02465,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,4
02466,test02466,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02467,test02467,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02468,test02468,POSIX,1M,1G,4,16,1,0,1M,0,0,1M,1
02469,test02469,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,4
02470,test02470,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02471,test02471,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02472,test02472,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02473,test02473,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02474,test02474,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02475,test02475,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02476,test02476,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,1
02477,test02477,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,1
02478,test02478,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02479,test02479,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02480,test02480,MPIIO,1M,1G,4,16,1,0,1M,0,0,4M,1
02481,test02481,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02482,test02482,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,1
02483,test02483,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02484,test02484,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02485,test02485,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02486,test02486,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02487,test02487,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02488,test02488,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02489,test02489,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,4
02490,test02490,MPIIO,1M,1G,4,16,1,0,1M,0,0,1M,1
02491,test02491,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,1
02492,test02492,MPIIO,1M,1G,4,16,1,0,1M,0,0,4M,4
02493,test02493,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02494,test02494,POSIX,1M,1G,4,16,1,0,4K,0,0,1M,4
02495,test02495,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02496,test02496,POSIX,1M,1G,4,16,1,0,1M,0,0,4M,1
02497,test02497,MPIIO,1M,1G,4,16,1,0,4K,0,0,4M,4
02498,test02498,POSIX,1M,1G,4,16,1,0,4K,0,0,4M,1
02499,test02499,MPIIO,1M,1G,4,16,1,0,4K,0,0,1M,4
02500,test02500,MPIIO,1M,1G,4,16,1,0,1M,0,0,4M,1
02501,test02501,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02502,test02502,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02503,test02503,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02504,test02504,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02505,test02505,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02506,test02506,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02507,test02507,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02508,test02508,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02509,test02509,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02510,test02510,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02511,test02511,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02512,test02512,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02513,test02513,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02514,test02514,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02515,test02515,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02516,test02516,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02517,test02517,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02518,test02518,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02519,test02519,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02520,test02520,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02521,test02521,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02522,test02522,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02523,test02523,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02524,test02524,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02525,test02525,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02526,test02526,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
02527,test02527,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,1
02528,test02528,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02529,test02529,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02530,test02530,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02531,test02531,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02532,test02532,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02533,test02533,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02534,test02534,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02535,test02535,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02536,test02536,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02537,test02537,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02538,test02538,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02539,test02539,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
02540,test02540,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02541,test02541,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02542,test02542,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02543,test02543,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02544,test02544,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,1
02545,test02545,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02546,test02546,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02547,test02547,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02548,test02548,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02549,test02549,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02550,test02550,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,1
02551,test02551,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02552,test02552,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02553,test02553,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02554,test02554,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02555,test02555,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02556,test02556,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02557,test02557,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02558,test02558,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02559,test02559,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02560,test02560,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02561,test02561,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02562,test02562,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02563,test02563,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02564,test02564,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02565,test02565,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02566,test02566,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02567,test02567,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02568,test02568,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02569,test02569,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02570,test02570,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02571,test02571,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02572,test02572,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02573,test02573,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02574,test02574,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
02575,test02575,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02576,test02576,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02577,test02577,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02578,test02578,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02579,test02579,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02580,test02580,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
02581,test02581,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02582,test02582,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02583,test02583,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02584,test02584,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02585,test02585,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02586,test02586,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02587,test02587,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02588,test02588,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02589,test02589,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02590,test02590,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02591,test02591,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02592,test02592,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02593,test02593,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02594,test02594,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02595,test02595,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02596,test02596,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02597,test02597,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02598,test02598,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02599,test02599,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02600,test02600,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02601,test02601,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02602,test02602,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02603,test02603,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02604,test02604,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02605,test02605,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
02606,test02606,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02607,test02607,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02608,test02608,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02609,test02609,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
02610,test02610,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02611,test02611,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02612,test02612,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02613,test02613,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,1
02614,test02614,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02615,test02615,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02616,test02616,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02617,test02617,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02618,test02618,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02619,test02619,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02620,test02620,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02621,test02621,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02622,test02622,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02623,test02623,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02624,test02624,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02625,test02625,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02626,test02626,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02627,test02627,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02628,test02628,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02629,test02629,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02630,test02630,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02631,test02631,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02632,test02632,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02633,test02633,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02634,test02634,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02635,test02635,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02636,test02636,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02637,test02637,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02638,test02638,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02639,test02639,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02640,test02640,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02641,test02641,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02642,test02642,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02643,test02643,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02644,test02644,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02645,test02645,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02646,test02646,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02647,test02647,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02648,test02648,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02649,test02649,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,1
02650,test02650,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02651,test02651,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02652,test02652,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02653,test02653,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02654,test02654,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02655,test02655,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02656,test02656,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02657,test02657,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02658,test02658,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02659,test02659,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02660,test02660,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02661,test02661,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02662,test02662,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02663,test02663,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02664,test02664,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02665,test02665,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02666,test02666,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02667,test02667,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02668,test02668,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02669,test02669,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02670,test02670,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02671,test02671,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02672,test02672,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02673,test02673,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02674,test02674,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02675,test02675,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,1
02676,test02676,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02677,test02677,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02678,test02678,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02679,test02679,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02680,test02680,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02681,test02681,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02682,test02682,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
02683,test02683,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02684,test02684,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,1
02685,test02685,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,1
02686,test02686,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02687,test02687,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02688,test02688,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
02689,test02689,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02690,test02690,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02691,test02691,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02692,test02692,MPIIO,64K,4M,64,16,1,1,1M,0,0,1M,4
02693,test02693,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,1
02694,test02694,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02695,test02695,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,1
02696,test02696,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,1
02697,test02697,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02698,test02698,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,4
02699,test02699,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,4
02700,test02700,POSIX,64K,4M,64,16,1,1,4K,0,0,1M,1
02701,test02701,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,4
02702,test02702,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,4
02703,test02703,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02704,test02704,POSIX,64K,4M,64,16,1,1,4K,0,0,4M,1
02705,test02705,POSIX,64K,4M,64,16,1,1,1M,0,0,1M,1
02706,test02706,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02707,test02707,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02708,test02708,MPIIO,64K,4M,64,16,1,1,1M,0,0,4M,4
02709,test02709,POSIX,64K,4M,64,16,1,1,1M,0,0,4M,1
02710,test02710,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
02711,test02711,MPIIO,64K,4M,64,16,1,1,4K,0,0,1M,4
